2546092,42371,4400,Cr,93782
2546096,42371,23149,Dr,119764
2546097,42371,42399,Dr,90610
2546002,42372,19400,Cr,55477
2546006,42372,10700,Cr,51089
2546007,42372,9400,Cr,29565
2546011,42372,6351,Dr,8540
2546014,42372,12388,Dr,19112
2546023,42372,7274,Dr,10510
2546027,42372,11871,Dr,25213
2546028,42372,4376,Dr,25699
2546030,42372,7453,Dr,25847
2546032,42372,10477,Dr,31725
2546040,42372,2979,Dr,52049
2546041,42372,4389,Dr,29605
2546042,42372,16991,Dr,65117
2546046,42372,14636,Dr,15578
2546048,42372,24850,Dr,46023
2546051,42372,8007,Dr,69683
2546052,42372,12454,Dr,30249
2546053,42372,17084,Dr,32351
2546055,42372,23400,Cr,90675
2546063,42372,25917,Dr,57349
2546066,42372,14267,Dr,40116
2546071,42372,62044,Dr,95225
2546073,42372,5057,Dr,75396
2546076,42372,42127,Dr,111462
2546078,42372,44800,Cr,132091
2546080,42372,22898,Dr,63468
2546083,42372,42600,Cr,146089
2546092,42372,20600,Cr,114382
2546093,42372,33713,Dr,123308
2546095,42372,14126,Dr,84858
2546100,42372,47200,Cr,241960
2546003,42373,9110,Dr,23011
2546006,42373,3656,Dr,47433
2546009,42373,890,Dr,20723
2546012,42373,14500,Cr,45176
2546015,42373,7500,Cr,31810
2546020,42373,11655,Dr,15538
2546024,42373,9302,Dr,17439
2546032,42373,1581,Dr,30144
2546034,42373,19265,Dr,26841
2546042,42373,27419,Dr,37698
2546047,42373,39101,Dr,41028
2546049,42373,5303,Dr,19870
2546051,42373,8531,Dr,61152
2546055,42373,13930,Dr,76745
2546061,42373,11591,Dr,39799
2546067,42373,26800,Cr,99347
2546070,42373,1100,Cr,57322
2546072,42373,52400,Cr,171740
2546078,42373,67200,Cr,199291
2546079,42373,16832,Dr,62223
2546081,42373,49800,Cr,101920
2546082,42373,33707,Dr,122009
2546085,42373,24327,Dr,49755
2546089,42373,40140,Dr,55577
2546091,42373,39599,Dr,47949
2546092,42373,47617,Dr,66765
2546100,42373,2230,Dr,239730
2546005,42374,7494,Dr,8465
2546009,42374,2200,Dr,18523
2546024,42374,1984,Dr,15455
2546025,42374,1951,Dr,11553
2546031,42374,5000,Cr,85718
2546036,42374,8052,Dr,40510
2546039,42374,7868,Dr,35257
2546040,42374,11800,Cr,63849
2546046,42374,5158,Dr,10420
2546048,42374,12400,Cr,58423
2546049,42374,6307,Dr,13563
2546051,42374,25035,Dr,36117
2546053,42374,5597,Dr,26754
2546056,42374,7588,Dr,68327
2546058,42374,5622,Dr,41594
2546061,42374,11000,Cr,50799
2546063,42374,17902,Dr,39447
2546066,42374,6087,Dr,34029
2546069,42374,18650,Dr,33153
2546070,42374,17754,Dr,39568
2546072,42374,49924,Dr,121816
2546077,42374,61300,Cr,119334
2546078,42374,69441,Dr,129850
2546082,42374,34948,Dr,87061
2546087,42374,17313,Dr,38210
2546089,42374,14699,Dr,40878
2546094,42374,25799,Dr,125797
2546096,42374,29669,Dr,90095
2546097,42374,15274,Dr,75336
2546006,42375,1790,Dr,45643
2546008,42375,8079,Dr,23149
2546011,42375,3909,Dr,4631
2546012,42375,5500,Cr,50676
2546013,42375,2993,Dr,36498
2546017,42375,5518,Dr,32488
2546019,42375,18216,Dr,21785
2546021,42375,15700,Cr,30953
2546023,42375,4917,Dr,5593
2546028,42375,3995,Dr,21704
2546031,42375,18703,Dr,67015
2546032,42375,30900,Cr,61044
2546035,42375,532,Dr,31619
2546037,42375,40363,Dr,41014
2546042,42375,33100,Cr,70798
2546044,42375,9000,Cr,61531
2546045,42375,30275,Dr,36620
2546049,42375,1425,Dr,12138
2546052,42375,2925,Dr,27324
2546057,42375,31300,Cr,72681
2546064,42375,8115,Dr,21088
2546067,42375,12514,Dr,86833
2546068,42375,4094,Dr,40622
2546069,42375,2945,Dr,30208
2546070,42375,14500,Cr,54068
2546071,42375,35428,Dr,59797
2546077,42375,11153,Dr,108181
2546080,42375,42100,Cr,105568
2546087,42375,8385,Dr,29825
2546090,42375,10425,Dr,37245
2546097,42375,25938,Dr,49398
2546098,42375,5550,Dr,155380
2546007,42376,5678,Dr,23887
2546011,42376,153,Dr,4478
2546015,42376,6900,Cr,38710
2546016,42376,9730,Dr,20466
2546021,42376,6513,Dr,24440
2546023,42376,19600,Cr,25193
2546028,42376,9917,Dr,11787
2546035,42376,12277,Dr,19342
2546045,42376,12202,Dr,24418
2546046,42376,1448,Dr,8972
2546048,42376,28600,Cr,87023
2546050,42376,2000,Cr,71927
2546059,42376,14921,Dr,36834
2546061,42376,15528,Dr,35271
2546062,42376,30490,Dr,66475
2546063,42376,17775,Dr,21672
2546064,42376,2194,Dr,18894
2546070,42376,11082,Dr,42986
2546084,42376,48700,Cr,209388
2546086,42376,46061,Dr,109106
2546088,42376,36182,Dr,129470
2546091,42376,56100,Cr,104049
2546100,42376,27520,Dr,212210
2546003,42377,5014,Dr,17997
2546006,42377,1847,Dr,43796
2546007,42377,1600,Cr,25487
2546012,42377,4800,Cr,55476
2546013,42377,9800,Cr,46298
2546016,42377,5847,Dr,14619
2546022,42377,973,Dr,31162
2546023,42377,11300,Dr,13893
2546025,42377,3251,Dr,8302
2546027,42377,1418,Dr,23795
2546028,42377,13600,Cr,25387
2546036,42377,9656,Dr,30854
2546038,42377,8080,Dr,66176
2546043,42377,30862,Dr,58933
2546044,42377,8825,Dr,52706
2546045,42377,2100,Cr,26518
2546048,42377,17900,Cr,104923
2546051,42377,13262,Dr,22855
2546052,42377,7248,Dr,20076
2546058,42377,20539,Dr,21055
2546061,42377,16767,Dr,18504
2546067,42377,34000,Cr,120833
2546070,42377,469,Dr,42517
2546077,42377,22151,Dr,86030
2546078,42377,51963,Dr,77887
2546085,42377,35400,Cr,85155
2546089,42377,13009,Dr,27869
2546091,42377,30273,Dr,73776
2546092,42377,14850,Dr,51915
2546093,42377,33054,Dr,90254
2546096,42377,37418,Dr,52677
2546007,42378,2300,Cr,27787
2546013,42378,19080,Dr,27218
2546025,42378,11300,Cr,19602
2546028,42378,8218,Dr,17169
2546034,42378,6200,Dr,20641
2546035,42378,381,Dr,18961
2546036,42378,2326,Dr,28528
2546038,42378,27300,Cr,93476
2546039,42378,2610,Dr,32647
2546041,42378,7285,Dr,22320
2546045,42378,2478,Dr,24040
2546049,42378,2400,Dr,9738
2546055,42378,26230,Dr,50515
2546057,42378,11204,Dr,61477
2546059,42378,3234,Dr,33600
2546061,42378,8820,Dr,9684
2546063,42378,13700,Cr,35372
2546070,42378,16600,Cr,59117
2546071,42378,63800,Cr,123597
2546073,42378,55800,Cr,131196
2546077,42378,63100,Cr,149130
2546079,42378,22636,Dr,39587
2546081,42378,20207,Dr,81713
2546085,42378,14679,Dr,70476
2546087,42378,5307,Dr,24518
2546088,42378,57332,Dr,72138
2546091,42378,26239,Dr,47537
2546092,42378,4326,Dr,47589
2546097,42378,13400,Cr,62798
2546099,42378,7148,Dr,150139
2546008,42379,8924,Dr,14225
2546009,42379,4920,Dr,13603
2546012,42379,1765,Dr,53711
2546020,42379,4690,Dr,10848
2546022,42379,3400,Cr,34562
2546023,42379,5036,Dr,8857
2546025,42379,6671,Dr,12931
2546029,42379,6400,Cr,26548
2546032,42379,11598,Dr,49446
2546033,42379,5480,Dr,58000
2546037,42379,8781,Dr,32233
2546039,42379,21300,Cr,53947
2546041,42379,34900,Cr,57220
2546043,42379,13048,Dr,45885
2546045,42379,9952,Dr,14088
2546048,42379,18566,Dr,86357
2546049,42379,4065,Dr,5673
2546057,42379,18700,Cr,80177
2546060,42379,30600,Cr,98778
2546067,42379,14829,Dr,106004
2546069,42379,20500,Cr,50708
2546071,42379,12844,Dr,110753
2546074,42379,3100,Cr,105898
2546080,42379,45599,Dr,59969
2546084,42379,37206,Dr,172182
2546085,42379,6453,Dr,64023
2546094,42379,62800,Cr,188597
2546098,42379,23500,Cr,178880
2546003,42380,18300,Cr,36297
2546007,42380,5565,Dr,22222
2546010,42380,15200,Cr,55261
2546012,42380,7202,Dr,46509
2546013,42380,11290,Dr,15928
2546021,42380,19200,Cr,43640
2546022,42380,11517,Dr,23045
2546023,42380,13300,Cr,22157
2546024,42380,1636,Dr,13819
2546030,42380,7739,Dr,18108
2546031,42380,5881,Dr,61134
2546032,42380,1103,Dr,48343
2546043,42380,20880,Dr,25005
2546047,42380,8031,Dr,32997
2546049,42380,9200,Cr,14873
2546051,42380,5351,Dr,17504
2546054,42380,32300,Cr,78267
2546058,42380,9216,Dr,11839
2546059,42380,33000,Cr,66600
2546066,42380,12000,Cr,46029
2546070,42380,11228,Dr,47889
2546073,42380,164,Dr,131032
2546078,42380,13641,Dr,64246
2546081,42380,29112,Dr,52601
2546084,42380,43300,Cr,215482
2546085,42380,19105,Dr,44918
2546089,42380,8410,Dr,19459
2546091,42380,19500,Cr,67037
2546094,42380,985,Dr,187612
2546096,42380,64900,Cr,117577
2546097,42380,18381,Dr,44417
2546001,42381,5929,Dr,6434
2546002,42381,7334,Dr,48143
2546004,42381,5500,Cr,34494
2546007,42381,1400,Cr,23622
2546008,42381,14300,Cr,28525
2546009,42381,4600,Cr,18203
2546011,42381,5600,Cr,10078
2546018,42381,12100,Cr,26137
2546020,42381,3676,Dr,7172
2546021,42381,13148,Dr,30492
2546023,42381,17900,Cr,40057
2546027,42381,9077,Dr,14718
2546039,42381,5164,Dr,48783
2546040,42381,27461,Dr,36388
2546056,42381,20626,Dr,47701
2546058,42381,2497,Dr,9342
2546059,42381,13000,Cr,79600
2546060,42381,21866,Dr,76912
2546061,42381,726,Dr,8958
2546064,42381,28700,Cr,47594
2546068,42381,3594,Dr,37028
2546076,42381,49810,Dr,61652
2546081,42381,32500,Cr,85101
2546086,42381,53874,Dr,55232
2546090,42381,9491,Dr,27754
2546094,42381,38982,Dr,148630
2546098,42381,66200,Cr,245080
2546100,42381,76433,Dr,135777
2546009,42382,1983,Dr,16220
2546013,42382,683,Dr,15245
2546020,42382,1330,Dr,5842
2546023,42382,17619,Dr,22438
2546026,42382,5128,Dr,11260
2546038,42382,25464,Dr,68012
2546042,42382,3560,Dr,67238
2546046,42382,1379,Dr,7593
2546051,42382,5364,Dr,12140
2546056,42382,16330,Dr,31371
2546058,42382,14300,Cr,23642
2546061,42382,1189,Dr,7769
2546063,42382,1684,Dr,33688
2546066,42382,21594,Dr,24435
2546077,42382,69100,Cr,218230
2546080,42382,70700,Cr,130669
2546085,42382,4492,Dr,40426
2546086,42382,69400,Cr,124632
2546088,42382,33142,Dr,38996
2546090,42382,6627,Dr,21127
2546093,42382,61200,Cr,151454
2546097,42382,7855,Dr,36562
2546001,42383,2911,Dr,3523
2546002,42383,19531,Dr,28612
2546003,42383,8295,Dr,28002
2546005,42383,1484,Dr,6981
2546013,42383,6907,Dr,8338
2546024,42383,6875,Dr,6944
2546028,42383,6561,Dr,10608
2546030,42383,7541,Dr,10567
2546031,42383,6396,Dr,54738
2546032,42383,32500,Cr,80843
2546041,42383,13479,Dr,43741
2546052,42383,6758,Dr,13318
2546053,42383,12126,Dr,14628
2546054,42383,3344,Dr,74923
2546055,42383,23305,Dr,27210
2546057,42383,14578,Dr,65599
2546061,42383,3309,Dr,4460
2546062,42383,18900,Dr,47575
2546065,42383,14542,Dr,37773
2546066,42383,3877,Dr,20558
2546072,42383,58954,Dr,62862
2546073,42383,46568,Dr,84464
2546075,42383,8261,Dr,155419
2546082,42383,8330,Dr,78731
2546087,42383,65900,Cr,90418
2546089,42383,66300,Cr,85759
2546096,42383,71100,Cr,188677
2546099,42383,40649,Dr,109490
2546100,42383,28863,Dr,106914
2546007,42384,11757,Dr,11865
2546015,42384,9200,Cr,47910
2546018,42384,11844,Dr,14293
2546019,42384,6151,Dr,15634
2546020,42384,877,Dr,4965
2546024,42384,1895,Dr,5049
2546032,42384,26042,Dr,54801
2546055,42384,8462,Dr,18748
2546056,42384,5162,Dr,26209
2546062,42384,18471,Dr,29104
2546063,42384,14233,Dr,19455
2546064,42384,31800,Cr,79394
2546067,42384,4470,Dr,101534
2546069,42384,9500,Cr,60208
2546075,42384,1800,Cr,157219
2546077,42384,48600,Cr,266830
2546079,42384,10500,Dr,29087
2546080,42384,65049,Dr,65620
2546081,42384,16100,Cr,101201
2546089,42384,4064,Dr,81695
2546098,42384,86306,Dr,158774
2546099,42384,14696,Dr,94794
2546004,42385,10454,Dr,24040
2546006,42385,9000,Cr,52796
2546008,42385,12873,Dr,15652
2546011,42385,4200,Cr,14278
2546013,42385,19200,Cr,27538
2546019,42385,3495,Dr,12139
2546021,42385,15700,Cr,46192
2546024,42385,15200,Cr,20249
2546026,42385,4128,Dr,7132
2546027,42385,4983,Dr,9735
2546028,42385,241,Dr,10367
2546035,42385,30400,Cr,49361
2546041,42385,19583,Dr,24158
2546044,42385,7070,Dr,45636
2546046,42385,321,Dr,7272
2546049,42385,4037,Dr,10836
2546056,42385,10498,Dr,15711
2546057,42385,3732,Dr,61867
2546059,42385,16700,Cr,96300
2546061,42385,1397,Dr,3063
2546071,42385,37500,Cr,148253
2546073,42385,40115,Dr,44349
2546075,42385,76933,Dr,80286
2546077,42385,131613,Dr,135217
2546079,42385,6144,Dr,22943
2546080,42385,14485,Dr,51135
2546082,42385,15809,Dr,62922
2546084,42385,14600,Cr,230082
2546093,42385,31726,Dr,119728
2546002,42386,9300,Cr,37912
2546003,42386,13061,Dr,14941
2546012,42386,7961,Dr,38548
2546014,42386,15600,Cr,34712
2546015,42386,2552,Dr,45358
2546021,42386,1800,Cr,47992
2546023,42386,831,Dr,21607
2546024,42386,3036,Dr,17213
2546028,42386,1175,Dr,9192
2546032,42386,19502,Dr,35299
2546036,42386,6169,Dr,22359
2546037,42386,27700,Cr,59933
2546039,42386,22452,Dr,26331
2546041,42386,4596,Dr,19562
2546043,42386,5556,Dr,19449
2546048,42386,14181,Dr,72176
2546053,42386,18200,Cr,32828
2546055,42386,4616,Dr,14132
2546056,42386,7468,Dr,8243
2546058,42386,1607,Dr,22035
2546060,42386,9451,Dr,67461
2546062,42386,12891,Dr,16213
2546070,42386,22524,Dr,25365
2546080,42386,1951,Dr,49184
2546084,42386,7032,Dr,223050
2546091,42386,3620,Dr,63417
2546092,42386,5625,Dr,41964
2546100,42386,22713,Dr,84201
2546001,42387,13900,Cr,17423
2546002,42387,2208,Dr,35704
2546004,42387,10614,Dr,13426
2546008,42387,7000,Cr,22652
2546011,42387,6933,Dr,7345
2546014,42387,4042,Dr,30670
2546015,42387,817,Dr,44541
2546017,42387,14600,Cr,47088
2546020,42387,414,Dr,4551
2546025,42387,1827,Dr,11104
2546027,42387,1805,Dr,7930
2546028,42387,1094,Dr,8098
2546031,42387,9000,Cr,63738
2546038,42387,24996,Dr,43016
2546044,42387,12711,Dr,32925
2546047,42387,11167,Dr,21830
2546048,42387,1475,Dr,70701
2546055,42387,380,Dr,13752
2546057,42387,28900,Cr,90767
2546059,42387,8484,Dr,87816
2546063,42387,3807,Dr,15648
2546069,42387,12419,Dr,47789
2546070,42387,19000,Cr,44365
2546074,42387,20574,Dr,85324
2546079,42387,315,Dr,22628
2546080,42387,31000,Cr,80184
2546081,42387,33593,Dr,67608
2546085,42387,18423,Dr,22003
2546087,42387,14884,Dr,75534
2546096,42387,42515,Dr,146162
2546097,42387,1188,Dr,35374
2546098,42387,59131,Dr,99643
2546001,42388,734,Dr,16689
2546003,42388,2202,Dr,12739
2546004,42388,124,Dr,13302
2546007,42388,3177,Dr,8688
2546010,42388,18300,Cr,73561
2546018,42388,5401,Dr,8892
2546019,42388,3991,Dr,8148
2546021,42388,18847,Dr,29145
2546025,42388,1000,Cr,12104
2546027,42388,711,Dr,7219
2546036,42388,35300,Cr,57659
2546037,42388,21810,Dr,38123
2546039,42388,8787,Dr,17544
2546046,42388,1006,Dr,6266
2546053,42388,2996,Dr,29832
2546055,42388,5552,Dr,8200
2546056,42388,3939,Dr,4304
2546059,42388,13258,Dr,74558
2546063,42388,7505,Dr,8143
2546077,42388,4814,Dr,130403
2546079,42388,5239,Dr,17389
2546082,42388,4840,Dr,58082
2546085,42388,9270,Dr,12733
2546090,42388,591,Dr,20536
2546094,42388,70192,Dr,78438
2546096,42388,11400,Cr,157562
2546097,42388,2957,Dr,32417
2546100,42388,30509,Dr,53692
2546011,42389,2912,Dr,4433
2546014,42389,5285,Dr,25385
2546032,42389,9409,Dr,25890
2546033,42389,26650,Dr,31350
2546041,42389,4400,Cr,23962
2546043,42389,541,Dr,18908
2546045,42389,1986,Dr,12102
2546046,42389,2039,Dr,4227
2546048,42389,24076,Dr,46625
2546049,42389,1770,Dr,9066
2546057,42389,29300,Cr,120067
2546058,42389,1180,Dr,20855
2546068,42389,562,Dr,36466
2546069,42389,12132,Dr,35657
2546070,42389,5049,Dr,39316
2546071,42389,69395,Dr,78858
2546077,42389,3901,Dr,126502
2546079,42389,2280,Dr,15109
2546081,42389,17685,Dr,49923
2546087,42389,6423,Dr,69111
2546095,42389,2200,Cr,87058
2546098,42389,11944,Dr,87699
2546003,42390,4021,Dr,8718
2546008,42390,10750,Dr,11902
2546011,42390,540,Dr,3893
2546013,42390,4356,Dr,23182
2546015,42390,7618,Dr,36923
2546021,42390,5585,Dr,23560
2546028,42390,4200,Cr,12298
2546033,42390,7745,Dr,23605
2546036,42390,13000,Cr,70659
2546042,42390,20800,Cr,88038
2546043,42390,731,Dr,18177
2546047,42390,31100,Cr,52930
2546051,42390,36100,Cr,48240
2546055,42390,1597,Dr,6603
2546067,42390,3600,Cr,105134
2546070,42390,7907,Dr,31409
2546077,42390,22018,Dr,104484
2546078,42390,20800,Cr,85046
2546079,42390,2967,Dr,12142
2546080,42390,22332,Dr,57852
2546090,42390,12000,Cr,32536
2546092,42390,6600,Cr,48564
2546001,42391,2388,Dr,14301
2546003,42391,4306,Dr,4412
2546012,42391,4900,Cr,43448
2546014,42391,10102,Dr,15283
2546020,42391,549,Dr,4002
2546024,42391,3119,Dr,14094
2546025,42391,5346,Dr,6758
2546028,42391,5262,Dr,7036
2546029,42391,12966,Dr,13582
2546030,42391,6000,Cr,16567
2546031,42391,1227,Dr,62511
2546037,42391,30500,Cr,68623
2546038,42391,8115,Dr,34901
2546042,42391,20691,Dr,67347
2546050,42391,3246,Dr,68681
2546051,42391,4684,Dr,43556
2546058,42391,816,Dr,20039
2546061,42391,237,Dr,2826
2546067,42391,13193,Dr,91941
2546070,42391,32800,Cr,64209
2546074,42391,34856,Dr,50468
2546076,42391,8300,Cr,69952
2546085,42391,1809,Dr,10924
2546091,42391,15453,Dr,47964
2546093,42391,52900,Cr,172628
2546095,42391,31500,Cr,118558
2546096,42391,68826,Dr,88736
2546097,42391,7400,Cr,39817
2546098,42391,6454,Dr,81245
2546002,42392,11293,Dr,24411
2546007,42392,14400,Cr,23088
2546010,42392,21312,Dr,52249
2546013,42392,780,Dr,22402
2546014,42392,3800,Cr,19083
2546022,42392,6467,Dr,16578
2546029,42392,2030,Dr,11552
2546030,42392,2588,Dr,13979
2546036,42392,18800,Cr,89459
2546038,42392,5800,Cr,40701
2546040,42392,13497,Dr,22891
2546041,42392,14000,Cr,37962
2546046,42392,1201,Dr,3026
2546047,42392,30200,Cr,83130
2546051,42392,8837,Dr,34719
2546052,42392,9400,Cr,22718
2546055,42392,15100,Cr,21703
2546057,42392,48285,Dr,71782
2546058,42392,9048,Dr,10991
2546060,42392,31700,Cr,99161
2546062,42392,834,Dr,15379
2546066,42392,11900,Cr,32458
2546071,42392,31600,Cr,110458
2546078,42392,18720,Dr,66326
2546081,42392,20054,Dr,29869
2546082,42392,21650,Dr,36432
2546089,42392,8198,Dr,73497
2546091,42392,14219,Dr,33745
2546098,42392,8865,Dr,72380
2546100,42392,7422,Dr,46270
2546003,42393,775,Dr,3637
2546009,42393,2100,Cr,18320
2546012,42393,4294,Dr,39154
2546019,42393,1566,Dr,6582
2546020,42393,18600,Cr,22602
2546024,42393,2458,Dr,11636
2546026,42393,12700,Cr,19832
2546034,42393,2300,Cr,22941
2546035,42393,17275,Dr,32086
2546049,42393,1524,Dr,7542
2546050,42393,27630,Dr,41051
2546062,42393,6333,Dr,9046
2546063,42393,37300,Cr,45443
2546064,42393,13400,Cr,92794
2546067,42393,8768,Dr,83173
2546072,42393,5778,Dr,57084
2546073,42393,9532,Dr,34817
2546076,42393,26115,Dr,43837
2546078,42393,23026,Dr,43300
2546079,42393,30900,Cr,43042
2546080,42393,46900,Cr,104752
2546081,42393,70400,Cr,100269
2546085,42393,2615,Dr,8309
2546090,42393,8873,Dr,23663
2546096,42393,8555,Dr,80181
2546099,42393,19114,Dr,75680
2546100,42393,17072,Dr,29198
2546003,42394,694,Dr,2943
2546004,42394,6228,Dr,7074
2546005,42394,5800,Cr,12781
2546006,42394,5201,Dr,47595
2546007,42394,8426,Dr,14662
2546008,42394,2298,Dr,9604
2546017,42394,12300,Cr,59388
2546022,42394,2911,Dr,13667
2546024,42394,1089,Dr,10547
2546025,42394,100,Dr,6658
2546026,42394,894,Dr,18938
2546031,42394,25800,Cr,88311
2546033,42394,6400,Cr,30005
2546035,42394,8040,Dr,24046
2546041,42394,18258,Dr,19704
2546043,42394,8477,Dr,9700
2546045,42394,2612,Dr,9490
2546052,42394,6246,Dr,16472
2546053,42394,7676,Dr,22156
2546056,42394,19700,Cr,24004
2546062,42394,23800,Cr,32846
2546064,42394,8851,Dr,83943
2546068,42394,14416,Dr,22050
2546071,42394,51400,Cr,161858
2546077,42394,13447,Dr,91037
2546079,42394,6111,Dr,36931
2546080,42394,30800,Cr,135552
2546082,42394,11848,Dr,24584
2546083,42394,7678,Dr,138411
2546084,42394,61107,Dr,161943
2546085,42394,2726,Dr,5583
2546087,42394,30428,Dr,38683
2546089,42394,10274,Dr,63223
2546091,42394,5376,Dr,28369
2546092,42394,17642,Dr,30922
2546097,42394,13341,Dr,26476
2546098,42394,22045,Dr,50335
2546008,42395,1367,Dr,8237
2546009,42395,2309,Dr,16011
2546011,42395,1287,Dr,2606
2546012,42395,6638,Dr,32516
2546013,42395,8300,Cr,30702
2546018,42395,12800,Cr,21692
2546019,42395,3700,Cr,10282
2546020,42395,1208,Dr,21394
2546021,42395,7731,Dr,15829
2546023,42395,6996,Dr,14611
2546027,42395,788,Dr,6431
2546028,42395,2166,Dr,4870
2546030,42395,6821,Dr,7158
2546032,42395,6824,Dr,19066
2546035,42395,3047,Dr,20999
2546037,42395,33693,Dr,34930
2546038,42395,8875,Dr,31826
2546049,42395,1385,Dr,6157
2546054,42395,6200,Cr,81123
2546062,42395,10657,Dr,22189
